query_id,config,is_entity_heavy,recall@1,recall@3,recall@5,mrr,ndcg@5,ndcg@10
Q159,dynamic_alpha,True,1.0,1.0,1.0,1.0,0.4703652827859579,0.8196683128314594
Q160,dynamic_alpha,True,1.0,1.0,1.0,1.0,0.6131471927654584,0.8065735963827293
Q161,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q162,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q163,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q164,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q165,dynamic_alpha,True,1.0,1.0,1.0,1.0,0.639945385422766,0.8591935539386371
Q166,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,0.9842184869190973
Q167,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q168,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q169,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q170,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q171,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q172,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q173,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q174,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q175,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q176,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q177,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q178,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q179,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q180,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q181,dynamic_alpha,True,1.0,1.0,1.0,1.0,0.5413996682199069,0.810582531061383
Q182,dynamic_alpha,True,0.0,0.0,0.0,0.0,0.0,0.0
Q183,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,0.9930783166417602
Q184,dynamic_alpha,True,0.0,0.0,0.0,0.0,0.0,0.0
Q185,dynamic_alpha,True,0.0,0.0,0.0,0.0,0.0,0.0
Q186,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q187,dynamic_alpha,True,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q188,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q189,dynamic_alpha,True,0.0,0.0,0.0,0.0,0.0,0.0
Q190,dynamic_alpha,True,0.0,0.0,0.0,0.0,0.0,0.0
Q191,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q192,dynamic_alpha,True,1.0,1.0,1.0,1.0,0.7039180890341347,0.8710785440003369
Q193,dynamic_alpha,True,0.0,0.0,0.0,0.0,0.0,0.0
Q194,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q195,dynamic_alpha,True,1.0,1.0,1.0,1.0,1.0,1.0
Q196,dynamic_alpha,True,0.0,0.0,0.0,0.0,0.0,0.0
Q197,dynamic_alpha,True,1.0,1.0,1.0,1.0,0.8318724637288826,0.9709286432396583
Q198,dynamic_alpha,True,1.0,1.0,1.0,1.0,0.8687949224876582,0.975788054854922
Q199,dynamic_alpha,True,0.0,0.0,0.0,0.0,0.0,0.0
Q200,dynamic_alpha,True,1.0,1.0,1.0,1.0,0.7095272044910244,0.8485833840018
